id_bien;id_commune;numero_voie;btq;type_voie;voie;code_postal;surface_carrez;surface_reelle_bati;nombre_pieces_principales;code_type_local
18093;31555;8;;RUE;PIERRE SALIES;31000;21.14;23;1;2
18094;33090;4;;ALL;DES JACINTHES;33610;41.1;41;2;2
18095;33273;45;;AV;COL PIERRE BOURGOIN;33127;42.15;41;2;2
18096;35228;9001;;IMP;CLEMENT ADER;35730;54.43;54;3;2
18097;38185;38;;RUE;JOSEPH BOUCHAYER;38100;48.45;48;1;2
18098;38422;1280;;RTE;D URIAGE;38410;30.24;49;2;2
18099;38442;185;;PL;DE LA MAIRIE;38380;67.32;65;4;2
18100;38547;5;;RUE;DESIRE GRANET;38190;50.57;51;3;2
18101;38565;654;;RUE;DES MARTYRS;38340;49.25;38;2;2
18102;42218;177;;RUE;BERGSON;42000;52.72;54;3;2
18103;42218;4;;RUE;DE L ALMA;42000;169.1;175;6;2
18104;42218;35;;RUE;DES DOCTEURS CHARCOT;42100;89.58;86;4;2
18105;43157;28;;AV;MARECHAL FOCH;43000;137.19;57;3;2
18106;45068;4;;RUE;VINCENT VAN GOGH;45120;15.93;16;1;2
18107;45179;25;;RTE;D ORLEANS;45740;31.4;49;3;2
18108;45234;24;;ALL;DU CLOS FLEURI;45000;63.2;63;3;2
18109;51108;16;;RUE;DU LYCEE;51000;49.52;52;2;2
18110;54395;11;;;PROMENADE DES CANAUX;54000;73.73;73;3;2
18111;59378;507;;AV;DE LA REPUBLIQUE;59700;119.47;114;6;2
18112;59457;366;;RUE;DE LA PREVOTE;59840;53;56;3;2
18113;60282;5;;SQ;ARTHUR RIMBAUD;60270;151.64;116;6;1
18114;60382;265;;RUE;DE LA PRAIRIE;60280;71.19;71;3;2
18115;64445;2;;RUE;DE NOLIVOS;64000;65.17;70;3;2
18116;64463;2;;PL;DE LA HAUTE BIELLE;64260;95.48;96;3;2
18117;65138;4;;RUE;SAINT ANTOINE;65110;53.68;60;3;2
18118;65199;5057;;;CULAS;65240;33.57;33;2;2
18119;65440;6;;PL;JEAN JAURES;65000;23.28;24;1;2
18120;66002;5001;F;AV;DE PERPIGNAN;66200;38.76;38;2;2
18121;69282;16;;RUE;DE MARSEILLE;69330;44.41;44;2;2
18122;69381;13;;RUE;DE L ANNONCIADE;69001;87.38;89;3;2
18123;69385;70;;RUE;SAINT GEORGES;69005;18.12;18;1;2
18124;69387;26;;RUE;PASTEUR;69007;59.04;57;3;2
18125;69389;32;;RUE;DU 24 MARS 1852;69009;18.53;18;1;2
18126;69389;33;B;RUE;DU 24 MARS 1852;69009;64.1;65;3;2
18127;72181;1;;RUE;SAINT BERTRAND;72000;20.8;20;1;2
18128;73008;12;;RUE;DE LA CHAUDANNE;73100;23.06;24;1;2
18129;73065;33;;PL;MONGE;73000;34.78;58;2;2
18130;74010;9;;AV;BERTHOLLET;74000;74.59;76;3;2
18131;75102;75;;RUE;D ABOUKIR;75002;33.4;33;3;2
18132;75107;49;;RUE;DE VERNEUIL;75007;31.4;32;1;2
18133;75108;79;;BD;DE COURCELLES;75008;82.9;79;4;2
18134;75110;163;;BD;DE LA VILLETTE;75010;16.37;18;2;2
18135;75110;20;;RUE;JACQUES LOUVEL TESSIER;75010;49.5;50;3;2
18136;75110;13;;RUE;JEAN ET MARIE MOINON;75010;26.01;26;2;2
18137;75112;5;;RUE;DU DOCTEUR GOUJON;75012;38.16;39;2;2
18138;75112;105;;RUE;DE CHARENTON;75012;37.15;33;2;2
18139;75113;84;;RUE;VERGNIAUD;75013;77.14;76;3;2
18140;75113;53;;RUE;DE LA COLONIE;75013;52.85;60;2;2
18141;75115;7;;RUE;DE VOUILLE;75015;36.78;41;2;2
18142;75116;17;;AV;VION WHITCOMB;75016;121.8;130;3;2
18143;75116;37;;RUE;SCHEFFER;75016;62.76;62;2;2
18144;75117;11;;RUE;BAYEN;75017;26.78;25;2;2
18145;75117;18;;RUE;DU CAPITAINE LAGACHE;75017;33.21;32;2;2
18146;75118;5;;RUE;AUDRAN;75018;34.66;35;1;2
18147;76254;14;;RUE;ADOLPHE BOISSAYE;76790;53.59;54;1;2
18148;77163;6;;RUE;DE VAUCOURTOIS;77139;69.17;63;3;2
18149;77390;1;;RUE;LA PEROUSE;77680;70.68;70;3;2
18150;77464;2;;RUE;DE LA MADELEINE;77400;46.8;47;3;2
18151;78133;23;;ALL;DU TOURNOI;78240;78.86;75;3;2
18152;78551;1;;RUE;CESAR FRANCK;78100;80.55;78;4;2
18153;80021;2;;RUE;JEAN XXIII;80000;28.66;30;1;2
18154;82121;6;;ESP;DES FONTAINES;82000;39.16;51;2;2
18155;83071;195;;RUE;DES ILES DU SOLEIL;83250;25.15;29;2;2
18156;83115;20;;RUE;DE VERDUN;83120;41.16;35;2;2
18157;84069;9001;;RUE;CAPITAINE JOSEPH JALLIER;84340;49.1;49;2;2
18158;91477;4;;;DOM DE LA BUTTE A LA REINE;91120;72.48;74;5;2
18159;92024;112;;RUE;MARTRE;92110;71.8;72;3;2
18160;92044;16;;AV;DE L EUROPE;92300;93.69;94;4;2
18161;92049;16;;RUE;BOILEAU;92120;50.46;49;2;2
18162;92051;113;;BD;BINEAU;92200;55.98;54;2;2
18163;92063;31;;RUE;DU DOCTEUR ZAMENHOFF;92500;72.01;74;3;2
18164;94033;10;;AV;DE LA BELLE GABRIELLE;94120;71.06;72;3;2
18165;94034;14;;ALL;DE L OSERAIE;94260;56.92;59;3;2
18166;94052;28;T;RUE;DE PLAISANCE;94130;100;96;4;2
18167;94058;105;;AV;LEDRU ROLLIN;94170;26.41;24;1;2
18168;94081;8;;RUE;NEUVE;94400;56.95;62;2;2
18169;95523;7;;PL;DE L ECU;95780;49.56;49;3;2
18170;95585;17;;RUE;DES BAUVES;95200;15.47;12;1;2
18171;973302;4;;RUE;CANNE A SUCRE;97300;47.98;48;2;2
18172;974411;27;;BD;SAINT FRANCOIS;97400;19.96;19;1;2
18173;02201;5;A;RUE;FERNAND BAZIN;02600;570;110;6;1
18174;06004;69;;BD;DU PRESIDENT WILSON;06160;71.28;83;4;2
18175;06004;15;;AV;DES CHENES SALIS;06600;68.32;69;3;2
18176;06027;36;;CHE;DES TRAVAILS;06800;127.71;86;3;1
18177;06027;16;;RUE;SOUTINE;06800;28.52;28;1;2
18178;06083;24;;RUE;VAL DES CASTAGNINS;06500;39.32;39;2;2
18179;06083;70;;RTE;DE GORBIO;06500;115.42;88;5;2
18180;06088;39;;RUE;DU MARECHAL JOFFRE;06000;90.53;86;4;2
18181;06088;146;;BD;NAPOLEON III;06200;66.62;68;3;2
18182;06155;146;A;CHE;DES CLOS;06220;67.62;65;3;2
18183;11069;23;;RUE;JULES SAUZEDE;11000;153.14;165;4;2
18184;11170;231;;RES;LES AMANDINES;11430;27.7;24;2;2
18185;11202;182;;RES;MAISONS D SABLES 4;11370;34.7;34;2;2
18186;13214;24;;AV;CLAUDE MONET;13014;65.57;65;3;2
18187;25381;5;B;RUE;DES VERGERS;25480;82.97;84;4;1
18188;30020;14;;PAS;DU PRYTANEE;30620;54.07;53;2;2
18189;30133;350;;AV;GEORGES POMPIDOU;30240;32.85;33;2;2
18190;30189;21;;RUE;AUGUSTE BOSC;30900;71.91;76;3;2
18191;30189;1;Q;RUE;COLBERT;30000;19.97;22;1;2
18192;31205;14;;ALL;DU BAC;31150;126.93;125;5;1
18193;33039;1;T;RUE;VOLTAIRE;33130;54.3;55;3;2
18194;33063;114;;BD;ALBERT 1ER;33800;63.85;65;3;2
18195;33192;9001;;RES;LA LISIERE DE GRADIGNAN;33170;71.02;72;3;2
18196;33214;9002;;RES;BLEU MARINE;33680;24.84;24;2;2
18197;33376;11;;ALL;DES ACACIAS;33160;69.22;70;3;2
18198;33522;163;;RUE;ROUSTAING;33400;69.77;69;3;1
18199;34032;5;;RUE;SAINT CYR;34500;72.51;74;4;2
18200;34032;14;;AV;GEORGES CLEMENCEAU;34500;93.32;79;3;2
18201;35278;10;;RUE;DE L'ABBE PIERRE;35760;58.97;59;3;2
18202;38517;15;;RUE;DE LA REPUBLIQUE;38210;60.12;69;2;2
18203;38562;181;;AV;ARISTIDE BRIAND;38220;64.13;64;3;2
18204;40209;224;;CHE;DE LA MONTAGNE;40440;49.26;49;4;1
18205;44055;5;;AV;RENE GUY CADOU;44500;30.96;30;1;2
18206;44069;8;;RUE;VANNETAISE;44350;25.59;38;2;2
18207;45006;200;;ALL;DES 4 VENTS;45160;38.03;38;2;2
18208;45203;1;;RUE;DES MAUVES;45130;49.65;49;2;2
18209;49007;39;;RUE;GUSTAVE COURBET;49000;88.46;89;4;2
18210;51108;4;;RUE;CHARLES PICOT;51000;32.98;33;1;2
18211;51454;160;;RUE;DU BARBATRE;51100;71.47;69;4;2
18212;54099;5;;RUE;RAYMOND MONDON;54150;4.6;67;2;2
18213;56114;6080;;CHEM;DE PORT MARIA;56360;34.54;34;2;1
18214;59410;35;;RUE;DU MARECHAL LYAUTEY;59370;47.89;48;2;2
18215;59507;200;;RUE;ROGER SALENGRO;59790;60.45;60;3;2
18216;59507;144;;RUE;ANATOLE FRANCE;59790;49.82;50;2;2
18217;60141;109;;RUE;DU CONNETABLE;60500;97.15;28;1;2
18218;60462;42;;RUE;DE LA GRANGE DES DIMES;60430;39.28;45;2;2
18219;62413;11;;CHE;DE VERMELLES;62440;44.9;44;2;2
18220;65025;5464;;PL;DU FOIRAIL;65400;105.46;110;3;2
18221;69076;80;;CHE;DE NELY;69380;47.72;51;3;2
18222;69089;1;;CHE;DES HERMIERES;69340;48.87;49;2;2
18223;69096;2;;RUE;DES FAIENCIERS;69520;78.9;78;2;2
18224;69171;2;;PL;DU MARCHE;69210;51.96;52;2;2
18225;69243;6;;RUE;DENAVE;69170;166.05;160;5;2
18226;69243;17;;RUE;DE LA REPUBLIQUE;69170;106.03;107;4;2
18227;69264;497;;RUE;NATIONALE;69400;29.59;30;2;2
18228;69264;88;;RUE;PAUL BERT;69400;27.35;27;1;2
18229;69264;159;;CHE;DES SABLES;69400;69.37;69;4;2
18230;69266;72;;RUE;DEDIEU;69100;21.75;21;1;2
18231;69266;427;;CRS;EMILE ZOLA;69100;58.69;59;2;2
18232;69284;433;;RUE;CENTRALE;69250;60.2;54;3;2
18233;69382;17;;RUE;DE LA CHARITE;69002;46.38;37;1;2
18234;69387;14;;RUE;DES BONS ENFANTS;69007;57.64;55;3;2
18235;69388;14;B;RUE;DU BOCAGE;69008;38.84;39;1;2
18236;70550;5;;RUE;DOCTEUR CHAMPIONNET;70000;55.05;54;3;2
18237;73008;3;;PL;DES THERMES;73100;29.08;28;2;2
18238;73065;456;;AV;DU COVET;73000;87.95;89;4;2
18239;73150;5584;;;IMM LE JANNU;73210;12.78;13;1;2
18240;74164;6;;AV;DE LA PLAINE;74970;75.04;75;3;2
18241;75101;6;;RUE;CROIX DES PETITS CHAMPS;75001;50.01;45;2;2
18242;75104;86;;RUE;ST LOUIS EN L ILE;75004;18.56;52;2;2
18243;75104;86;;RUE;ST LOUIS EN L ILE;75004;37.76;52;2;2
18244;75105;25;;BD;SAINT GERMAIN;75005;174.91;173;7;2
18245;75105;25;;RUE;MONGE;75005;25.54;31;2;2
18246;75105;56;;RUE;MONGE;75005;48.5;48;2;2
18247;75106;3;;AV;DE L OBSERVATOIRE;75006;51.95;127;7;2
18248;75106;20;;RUE;SAINT ROMAIN;75006;11.32;12;1;2
18249;75109;15;;RUE;VICTOR MASSE;75009;17.1;18;1;2
18250;75109;50;;RUE;SAINT GEORGES;75009;41.23;40;2;2
18251;75109;5;B;RUE;DE L AGENT BAILLY;75009;14.2;14;1;2
18252;75113;83;;BD;SAINT MARCEL;75013;24.9;27;1;2
18253;75114;10;;RUE;THIBAUD;75014;31.11;30;1;2
18254;75116;42;B;AV;GEORGES MANDEL;75016;75.97;80;3;2
18255;75120;4;;PL;MARTIN NADAUD;75020;78.35;78;3;2
18256;75120;69;;RUE;ALEXANDRE DUMAS;75020;81.58;81;3;2
18257;76540;65;;RUE;EAU DE ROBEC;76000;47;40;2;2
18258;77143;43;;RUE;JEAN JAURES;77124;19.25;20;3;2
18259;77333;3;;RUE;MIGER;77140;31.63;31;2;2
18260;78015;9;;RUE;DU GAL SCHWEISGUTH;78570;61;59;3;2
18261;78208;9;;AV;PAUL CEZANNE;78990;82.71;83;4;2
18262;83019;332;;RUE;DU LOT DU VLG DES FOURCHES;83230;68.36;60;4;1
18263;83069;1;;RUE;MASSILLON;83400;62.6;62;2;2
18264;83069;14;;RUE;BARNEOUD;83400;63.54;46;2;2
18265;83069;400;;RUE;DES CAPUCINES;83400;55.52;55;3;2
18266;83129;130;;TRA;DES PRES;83140;61.5;60;3;2
18267;83144;9001;;RES;LA COUPIANE;83160;74.29;71;4;2
18268;83144;9001;;RES;LA COUPIANE;83160;97.92;82;4;2
18269;83153;9001;;;PORT SOLEIL;83430;28.65;28;2;2
18270;84036;1;;RUE;DE L HORLOGE;84470;73.1;73;3;2
18271;85234;35;;ALL;DES PIGNONS;85160;28.13;28;1;2
18272;91549;286;;RTE;DE CORBEIL;91700;61.99;65;2;2
18273;92026;12;;RUE;CAMILLE SAINT SAENS;92400;52.16;53;3;2
18274;92035;80;;RUE;SARTORIS;92250;23.32;23;1;2
18275;92040;32;;RUE;DE CHAMP CHARDON;92130;24.24;24;1;2
18276;92051;4;;RUE;DE LILLE;92200;47.2;48;2;2
18277;93005;1;;RUE;ROGER SALENGRO;93600;34.22;34;2;2
18278;93051;13;;PL;LOUIS ARAGON;93160;67.31;67;3;2
18279;94018;127;;RUE;DE PARIS;94220;50.49;51;3;2
18280;94033;18;;RUE;GAY LUSSAC;94120;34.96;35;2;1
18281;94081;85;;RUE;CAMILLE GROULT;94400;52.45;51;2;2
18282;95052;7;;RUE;SAINT ROCH;95260;27;35;2;2
18283;95257;47;;RUE;DE LA GARE;95530;85.6;84;3;2
18284;95268;7;;RUE;CHARLES GARNIER;95140;45.72;46;2;2
18285;95424;2;;RUE;DES RUISSEAUX;95370;70.93;71;3;2
18286;95607;26;;RUE;EUGENIE;95150;74;73;3;2
18287;974415;212;;RUE;DES ARGONAUTES;97434;76.24;70;3;2
18288;01143;114;;RUE;DU CONTE DES PERMISSIONS;01220;58.62;63;2;2
18289;04049;42;;CHE;DES SALETTES;04160;89.06;93;4;1
18290;06004;33;;AV;DES ALOES;06600;41.64;38;2;2
18291;06011;1;;RUE;SALISBURY;06310;59.41;67;2;2
18292;06088;41;;RUE;CLEMENT ROASSAL;06000;34.39;34;1;2
18293;06123;315;;CHE;DES RASCAS;06700;31.57;31;1;2
18294;06155;407;;AV;HENRI BARBUSSE;06220;75.05;82;4;2
18295;06155;108;;CHE;CHARLES GROS;06220;34.65;40;1;2
18296;06155;170;;CHE;DE LA MIGNONNETTE;06220;20.89;21;1;2
18297;06161;227;;AV;DE LA COLLINE;06270;36;25;1;2
18298;07324;113;;AV;DU HUIT MAI 1945;07300;48.04;48;2;2
18299;10343;9;;AV;AUGUSTE TERRENOIRE;10800;110.97;110;4;2
18300;11069;2;;RUE;FRANCOIS JOSEPH GOSSEC;11000;60.97;60;3;2
18301;13206;52;;RUE;CHRISTOPHE COLOMB;13006;38.6;40;2;2
18302;13212;31;;TSSE;DE LA TREVARESSE;13012;80.67;76;4;2
18303;14225;53;;RUE;SAINTE MARGUERITE;14160;42.24;36;2;1
18304;16374;20;;RUE;D ALSACE;16800;90.76;89;4;1
18305;17291;6;;RUE;DE BEAULIEU;17138;42.8;42;2;2
18306;17299;19;;AV;MARCEL DASSAULT;17300;24.22;25;2;2
18307;17300;11;;RUE;DE SUEDE;17000;73;76;4;2
18308;18033;7;;RUE;DE LORROY;18000;34.31;39;2;2
18309;18141;5;;IMP;DE L ANNAIN;18500;73.45;78;4;1
18310;19031;27;;RUE;D ESPAGNAC;19100;65.43;66;3;1
18311;25056;8;;RUE;DE LA MOUILLERE;25000;77;76;4;2
18312;25539;8;;RUE;DU GEN LECLERC;25230;96.8;78;4;2
18313;27229;17;;RUE;DU MOULIN VIEUX;27000;57.21;48;2;2
18314;27562;17;;RES;LA TOURELLE;27950;60.07;62;3;2
18315;2A004;86;;RUE;CARDINAL FESCH;20000;71.4;78;3;2
18316;2A130;5400;;VGE;DE TERRA BELLA;20166;43.66;45;3;2
18317;2A139;5566;;;SAN CIPRIANO;20137;39.25;43;3;2
18318;2A247;9015;;;QRT OSPEDALE;20137;20.97;15;1;2
18319;2A247;9001;;RES;MARINA;20137;29.95;30;2;2
18320;30133;299;A;AV;DU PALAIS DE LA MER;30240;21.68;21;1;2
18321;30276;6223;;AV;TROUCHAUD;30220;47.41;45;2;2
18322;31446;2;;ALL;DES JASMINS;31520;83;79;4;2
18323;31555;2;;IMP;PIERRE MAURAND;31500;98.39;99;5;2
18324;33063;54;;RUE;DE LALANDE;33000;31.38;32;2;2
18325;33063;2;;CRS;ARISTIDE BRIAND;33000;60.67;23;1;2
18326;33063;9;;RUE;MAGNIFICAT;33200;92.87;91;5;2
18327;33080;171;;RUE;DE L ORMEAU;33140;41.85;42;2;2
18328;33119;40;;RUE;BRUNEREAU;33150;34.5;73;4;1
18329;33119;4;;RUE;PIERRE CURIE;33150;18.29;18;1;2
18330;33162;39;;RUE;DE LA MARNE;33320;61.45;60;3;2
18331;33165;8;;AV;DE LIGNAN;33370;31.68;31;2;2
18332;33227;6;;AV;LEO LAGRANGE;33210;58.93;59;3;2
18333;33281;30;;RUE;CHARLES BOUBES;33700;67.71;69;4;2
18334;33318;129;;AV;DOCTEUR NANCEL PENARD;33600;35.29;36;2;2
18335;33533;6;T;RTE;DE LA GARONNE;33210;44.68;50;2;2
18336;34192;1;;QUAI;PAUL CUNQ;34250;28.22;43;3;2
18337;35093;2;;RUE;DE LA CORBINAIS;35800;54.48;54;2;2
18338;35288;36;;RUE;DUPERRE;35400;21.73;21;2;2
18339;37003;44;;RUE;DE MOSNY;37400;63.19;61;3;2
18340;37261;18;;RUE;ERNEST HUARD;37100;30.2;30;1;2
18341;38128;5362;;;BOUSTIGUE;38970;101.3;100;3;2
18342;38150;73;;RUE;DE LA REPUBLIQUE;38420;65.6;76;3;2
18343;38151;44;;RUE;PAUL LANGEVIN;38130;53.63;54;3;2
18344;38158;10;;RUE;BARUCH SPINOZA;38320;71.86;71;3;2
18345;38185;23;;AV;MARCELIN BERTHELOT;38100;91.26;91;4;2
18346;38185;16;;RUE;MARCEL PERETTO;38100;20.94;24;1;2
18347;38185;18;;RUE;FEDERICO GARCIA LORCA;38100;75.29;68;5;2
18348;38185;13;;RUE;HENRI DUNANT;38100;26.4;27;1;2
18349;38337;63;;RUE;DU PLAN;38140;38.17;38;2;2
18350;38421;1;;RUE;DE LA POSTE;38400;38.15;39;2;2
18351;40046;202;;RUE;DE L ESCOUARTE;40600;79.28;80;4;1
18352;41269;6;;RUE;SAULNERIE;41100;65.92;66;3;2
18353;42186;105;;RUE;JEAN JAURES;42800;48.08;55;2;2
18354;44055;1;;BD;DOCTEUR RENE DUBOIS;44500;42.46;38;2;2
18355;44109;2;;RUE;EMILE PEHANT;44000;18.3;18;1;2
18356;44109;1;;AV;D ALBION;44100;76.78;78;3;2
18357;44143;16;;RUE;PAULINE KERGOMARD;44400;66.49;66;3;1
18358;44154;4;;AV;MARCEL;44250;31.11;36;1;2
18359;44162;10;;AV;DE LA BRANCHOIRE;44800;79.52;77;4;2
18360;45234;95;;RUE;DE COULMIERS;45000;23;25;1;2
18361;45285;5;;RUE;CHANTELOUP;45140;80.79;80;4;2
18362;49023;29;;AV;HENRY DE GONTAUT BIRON;49600;50.6;52;2;2
18363;49050;3;;RUE;JACQUES PANNETIER;49320;37.16;38;1;2
18364;49246;239;;RUE;FERDINAND VEST;49130;77.3;97;5;1
18365;51573;30;;AV;P VAILLANT COUTURIER;51430;79.98;77;4;2
18366;54152;3;;;BAT DE LA TOUR R J MOULIN;54360;64;65;3;2
18367;54167;9;;AV;DU GENERAL LECLERC;54200;81.38;88;4;2
18368;54339;25;;RUE;DE JERICHO;54220;49.55;50;2;2
18369;54395;29;;AV;DU VINGTIEME CORPS;54000;66.97;66;3;2
18370;54431;38;;PL;DUROC;54700;43;50;2;2
18371;56034;19;;AV;DU RAHIC;56340;31.75;33;3;2
18372;56121;11;;RUE;CAP LEFORT;56100;22.43;24;1;2
18373;59017;22;;BD;FAIDHERBE;59280;41.09;41;2;2
18374;59350;11;;RUE;DE BAPAUME;59000;27.73;28;1;2
18375;59386;62;;RUE;HENRI PETERS;59520;70.5;50;3;2
18376;59462;9;;RES;LES JARDINS DE L'ABBAYE;59133;87.32;87;3;2
18377;59512;36;;RUE;COLIGNY;59100;113.34;112;4;2
18378;60159;15;;RUE;DU 67 REGIMENT INFANTERIE;60200;45.56;45;2;2
18379;60159;14;;SQ;DU COLONEL SUTTERLIN;60200;51.45;51;2;2
18380;60172;2;;RUE;DES NOISETIERS;60580;163.32;150;6;1
18381;60176;5;T;RUE;JULES MICHELET;60800;26.71;29;1;2
18382;60439;16;;RUE;ROBERT BELLEIL;60250;108;70;3;1
18383;60500;6;;AV;GEORGES BATAILLE;60330;46.03;47;2;2
18384;63178;9;;BD;DE LA MANLIERE;63500;127.1;128;4;2
18385;64102;6;;CHE;DU MOULIN DE HABAS;64100;41.13;40;2;2
18386;64445;12;;RUE;D'ETIGNY;64000;112.57;115;5;2
18387;65138;5;;RUE;D ETIGNY;65110;15.95;16;2;2
18388;66136;13;;RUE;MAL FOCH;66000;37.65;45;2;2
18389;66136;2;;RPT;CARLO SCHMID;66000;61.78;62;3;2
18390;69040;13;;BD;DE LA REPUBLIQUE;69410;59.23;60;3;2
18391;69069;28;;RUE;DE VERDUN;69290;94.08;68;3;2
18392;69089;1;B;PAS;DES HERMIERES;69340;41.33;41;2;2
18393;69096;35;;LOT;DES CAZARDES;69520;105.92;107;5;1
18394;69199;24;;RUE;PAUL BERT;69190;43.28;43;2;2
18395;69202;23;;BD;DES PROVINCES;69110;68.01;72;4;2
18396;69264;528;;RUE;NATIONALE;69400;73.04;90;3;2
18397;69264;61;;RUE;FRANCOIS POLOT;69400;42;44;2;2
18398;69266;26;;;PETITE RUE DE LA VIABERT;69100;66.81;50;4;2
18399;69271;7;;AV;DU PROGRES;69680;50.96;51;3;2
18400;69290;80;;RUE;GAMBETTA;69800;81.45;79;4;2
18401;69381;11;;RUE;ROYALE;69001;31.17;34;1;2
18402;69381;33;;RUE;RENE LEYNAUD;69001;97.65;70;2;2
18403;69383;6;;RUE;SERVIENT;69003;115.25;112;3;2
18404;69383;79;;CRS;DE LA LIBERTE;69003;19.31;19;1;2
18405;69383;286;;RUE;VENDOME;69003;69.43;68;3;2
18406;69383;28;;RUE;DE L HARMONIE;69003;19.06;19;1;2
18407;69383;21;;RUE;MAURICE FLANDIN;69003;76.76;80;4;2
18408;69384;6;;RUE;JANIN;69004;98.02;98;3;2
18409;69385;11;;QUAI;ROMAIN ROLLAND;69005;70.98;73;4;2
18410;73065;275;;AV;DE LA BOISSE;73000;97.29;98;4;2
18411;73213;7;;RUE;DES AULNES;73490;44.86;45;2;2
18412;73306;5041;A;;LES VERNEYS;73450;51.25;51;3;2
18413;73329;260;;RTE;DE L AEROPORT;73420;27.89;27;1;2
18414;73329;260;;RTE;DE L AEROPORT;73420;27.77;26;1;2
18415;73329;260;;RTE;DE L AEROPORT;73420;22.14;22;1;2
18416;74056;108;;AV;MICHEL CROZ;74400;21.03;22;1;2
18417;74213;243;;RUE;DES GENEVRIERS;74330;70.5;73;3;2
18418;74243;8;;AV;DES CONTAMINES;74160;41.05;41;2;2
18419;75102;13;;RUE;DU CROISSANT;75002;38.13;35;2;2
18420;75102;3;;PAS;DE LA TRINITE;75002;74.98;75;2;2
18421;75105;7;;RUE;SAINT JACQUES;75005;27.2;31;1;2
18422;75107;66;;AV;DE BRETEUIL;75007;49.5;51;2;2
18423;75107;10;;AV;EMILE ACOLLAS;75007;22.8;23;1;2
18424;75108;18;;RUE;MARBEUF;75008;192.8;193;4;2
18425;75109;94;;RUE;BLANCHE;75009;26.44;25;2;2
18426;75110;89;;QUAI;DE VALMY;75010;16.03;25;1;2
18427;75110;218;;RUE;DU FBG ST MARTIN;75010;50.52;51;3;2
18428;75111;72;;RUE;LEON FROT;75011;31.25;25;2;2
18429;75112;91;;BD;SOULT;75012;27.28;27;2;2
18430;75112;24;;BD;DE REUILLY;75012;39.07;40;2;2
18431;75112;250;;RUE;DE CHARENTON;75012;32.15;33;2;2
