id_commune;population_municipale;population_comptee_a_part;population_totale
57417;68;0;68
57418;322;4;326
57419;904;23;927
57421;153;3;156
57422;880;11;891
57423;75;0;75
57424;233;2;235
57425;573;4;577
57426;896;8;904
57427;568;10;578
57428;2753;67;2820
57430;330;5;335
57431;401;3;404
57433;11668;127;11795
57434;488;9;497
57436;127;6;133
57437;631;15;646
57438;348;5;353
57439;602;13;615
57440;142;3;145
57441;2915;59;2974
57442;242;2;244
57443;6458;57;6515
57444;351;2;353
57445;701;9;710
57446;41;1;42
57447;10108;231;10339
57448;257;6;263
57449;598;6;604
57451;168;3;171
57452;1011;16;1027
57453;298;10;308
57454;1139;24;1163
57455;149;3;152
57456;674;24;698
57457;139;2;141
57459;286;2;288
57460;1481;26;1507
57461;273;8;281
57462;419;7;426
57463;118489;1846;120335
57464;968;28;996
57465;2264;53;2317
57466;659;10;669
57467;294;2;296
57468;689;10;699
57469;603;5;608
57470;5;0;5
57471;297;3;300
57472;148;0;148
57473;67;2;69
57474;5631;77;5708
57475;525;14;539
57476;410;6;416
57477;1621;43;1664
57478;87;0;87
57479;465;12;477
57480;21879;357;22236
57481;2732;18;2750
57482;1759;31;1790
57483;3408;84;3492
57484;2684;29;2713
57485;124;2;126
57486;117;1;118
57487;5007;61;5068
57488;562;9;571
57489;302;6;308
57490;345;4;349
57491;7506;65;7571
57492;451;8;459
57493;211;5;216
57494;239;0;239
57495;116;1;117
57496;335;5;340
57497;263;9;272
57498;2590;52;2642
57499;1357;30;1387
57500;43;0;43
57501;36;0;36
57502;330;12;342
57504;280;4;284
57505;1211;22;1233
57506;252;1;253
57507;266;2;268
57508;4515;53;4568
57509;479;10;489
57510;1072;10;1082
57511;1033;21;1054
57512;716;11;727
57513;150;1;151
57514;1194;25;1219
57515;1823;24;1847
57516;337;10;347
57517;283;4;287
57518;331;9;340
57519;160;3;163
57520;33;2;35
57521;2706;53;2759
57524;128;1;129
57525;55;1;56
57526;383;1;384
57527;356;4;360
57528;101;1;102
57529;3099;65;3164
57530;442;6;448
57531;743;13;756
57532;229;3;232
57533;874;18;892
57534;1842;124;1966
57535;1443;36;1479
57536;221;5;226
57537;6298;98;6396
57538;295;2;297
57539;46;3;49
57540;4729;240;4969
57541;593;17;610
57542;974;11;985
57543;1498;24;1522
57544;615;16;631
57545;2021;57;2078
57546;811;31;842
57547;699;9;708
57548;543;7;550
57549;733;14;747
57550;2478;65;2543
57551;213;1;214
57552;627;8;635
57553;630;4;634
57554;694;21;715
57555;111;0;111
57556;3089;45;3134
57557;1009;24;1033
57558;80;0;80
57559;176;0;176
57560;624;13;637
57561;737;19;756
57562;847;18;865
57563;256;2;258
57564;557;15;572
57565;995;20;1015
57566;2358;64;2422
57567;147;1;148
57568;1397;28;1425
57569;320;6;326
57570;423;5;428
57571;1049;31;1080
57572;2006;101;2107
57573;135;3;138
57574;512;13;525
57575;1357;29;1386
57576;770;65;835
57577;375;7;382
57578;496;6;502
57579;128;1;129
57580;187;2;189
57581;351;7;358
57582;2092;42;2134
57583;136;2;138
57584;652;17;669
57586;186;2;188
57587;250;5;255
57588;1265;32;1297
57589;2313;49;2362
57590;256;6;262
57591;9861;99;9960
57592;348;2;350
57593;1018;10;1028
57594;98;3;101
57595;50;1;51
57596;747;11;758
57597;2650;20;2670
57598;2005;52;2057
57599;362;9;371
57600;1408;24;1432
57601;1343;42;1385
57602;2431;54;2485
57603;1273;17;1290
57604;624;6;630
57605;299;2;301
57606;15415;352;15767
57607;761;10;771
57609;174;2;176
57610;303;6;309
57611;191;6;197
57612;240;5;245
57613;357;3;360
57614;709;4;713
57615;968;19;987
57616;3373;84;3457
57617;284;6;290
57618;653;20;673
57619;472;10;482
57620;4350;61;4411
57621;109;1;110
57622;1909;21;1930
57623;711;50;761
57624;584;31;615
57625;178;2;180
57626;531;8;539
57627;324;4;328
57628;4485;94;4579
57629;777;6;783
57630;12449;312;12761
57631;20635;470;21105
57633;1262;31;1293
57634;1507;39;1546
57635;364;7;371
57636;316;12;328
57637;304;9;313
57638;2491;40;2531
57639;540;9;549
57640;479;14;493
57641;303;4;307
57642;2675;53;2728
57643;199;6;205
57644;1753;42;1795
57645;1021;9;1030
57647;4163;57;4220
57648;493;5;498
57649;475;4;479
57650;1776;13;1789
57651;648;6;654
57652;552;6;558
57653;33;2;35
57654;693;11;704
57655;1119;57;1176
57656;382;7;389
57657;19;0;19
57658;1053;20;1073
57659;3232;56;3288
57660;11178;126;11304
57661;174;3;177
57662;100;5;105
57663;7781;187;7968
57664;61;2;63
57665;1060;19;1079
57666;7134;90;7224
57667;790;8;798
57668;1280;35;1315
57669;2473;44;2517
57670;135;1;136
57671;154;0;154
57672;40778;756;41534
57673;47;0;47
57674;174;5;179
57675;115;1;116
57676;93;1;94
57677;1047;18;1065
57678;2220;35;2255
57679;533;4;537
57680;1256;28;1284
57681;338;5;343
57682;11;0;11
57683;6926;47;6973
57684;513;10;523
57685;151;2;153
57686;250;2;252
57687;213;4;217
57689;314;5;319
57690;3019;66;3085
57691;86;4;90
57692;74;0;74
57693;823;19;842
57694;438;11;449
57695;521;9;530
57696;961;26;987
57697;315;9;324
57698;317;6;323
57700;504;8;512
57701;810;26;836
57702;168;0;168
57703;233;17;250
57704;650;15;665
57705;207;5;212
57706;549;14;563
57707;652;6;658
57708;1953;43;1996
57709;310;7;317
57711;418;7;425
57712;1283;105;1388
57713;248;8;256
57714;431;9;440
57715;377;11;388
57716;1741;34;1775
57717;186;3;189
57718;218;1;219
57719;79;3;82
57720;495;12;507
57721;346;9;355
57723;293;6;299
57724;3021;35;3056
57725;348;7;355
57726;382;4;386
57727;122;1;123
57728;253;3;256
57730;566;12;578
57731;2269;40;2309
57732;777;21;798
57733;2034;29;2063
57734;458;11;469
57736;614;8;622
57737;31;2;33
57738;405;6;411
57739;504;2;506
57740;807;12;819
57741;438;13;451
57742;1499;41;1540
57743;243;7;250
57745;931;21;952
57746;1548;36;1584
57747;269;7;276
57748;765;17;782
57749;156;6;162
57750;718;26;744
57751;14014;137;14151
57752;2986;51;3037
57753;60;1;61
57754;111;1;112
57755;98;1;99
57756;310;3;313
57757;17143;265;17408
57759;63;1;64
57760;844;20;864
57761;267;4;271
57762;707;6;713
57763;46;2;48
57764;1245;14;1259
57765;1057;16;1073
57767;1308;34;1342
58001;160;0;160
58002;905;13;918
58003;607;7;614
58004;377;9;386
58005;224;1;225
58006;244;3;247
58007;340;5;345
58008;169;5;174
58009;128;1;129
58010;683;12;695
58011;283;5;288
58012;574;11;585
58013;97;1;98
58014;67;1;68
58015;120;3;123
58016;141;3;144
58017;226;7;233
58018;47;0;47
58019;83;3;86
58020;253;4;257
58021;204;5;209
58023;175;3;178
58024;280;11;291
58025;162;7;169
58026;141;9;150
58027;121;3;124
58028;117;3;120
58029;81;0;81
58030;284;11;295
58031;299;3;302
58032;361;6;367
58033;296;8;304
58034;183;6;189
58035;302;2;304
58036;464;9;473
58037;592;36;628
58038;160;5;165
58039;236;3;239
58040;144;3;147
58041;171;5;176
58042;136;2;138
58043;54;0;54
58044;813;10;823
58045;158;1;159
58046;1713;25;1738
58047;661;16;677
58048;107;5;112
58049;83;2;85
58050;45;2;47
58051;1526;133;1659
58052;45;2;47
58053;325;7;332
58054;39;1;40
58055;761;15;776
58056;297;7;304
58057;1152;19;1171
58058;300;5;305
58059;4742;57;4799
58060;619;9;628
58061;122;1;123
58062;1932;384;2316
58063;546;10;556
58064;499;15;514
58065;905;16;921
58066;84;0;84
58067;1503;23;1526
58068;209;5;214
58069;160;4;164
58070;57;2;59
58071;138;7;145
58072;618;10;628
58073;122;6;128
58074;339;5;344
58075;215;4;219
58076;79;0;79
58077;374;6;380
58078;54;0;54
58079;3590;183;3773
58080;169;1;170
58081;276;4;280
58082;285;4;289
58083;1440;109;1549
58084;85;4;89
58085;753;13;766
58086;9589;238;9827
58087;706;8;714
58088;3724;87;3811
58089;189;7;196
58090;219;1;220
58092;395;9;404
58093;127;2;129
58094;448;4;452
58095;5233;175;5408
58096;495;9;504
58097;92;1;93
58098;112;4;116
58099;164;3;167
58101;190;2;192
58102;1575;27;1602
58103;470;8;478
58104;1466;24;1490
58105;308;6;314
58106;353;4;357
58107;144;2;146
58108;85;1;86
58109;748;14;762
58110;245;2;247
58111;106;0;106
58112;632;7;639
58113;98;3;101
58114;93;4;97
58115;227;6;233
58116;131;5;136
58117;4125;53;4178
58118;642;7;649
58119;82;3;85
58120;224;0;224
58121;3740;46;3786
58122;425;8;433
58123;129;9;138
58124;769;9;778
58125;95;2;97
58126;450;7;457
58127;188;3;191
58128;91;0;91
58129;176;5;181
58130;95;2;97
58131;2510;40;2550
58132;227;11;238
58133;73;2;75
58134;3202;38;3240
58135;102;0;102
58136;68;2;70
58137;68;0;68
58138;357;10;367
58139;116;0;116
58140;231;5;236
58141;71;0;71
58142;239;4;243
58143;144;5;149
58144;698;6;704
58145;1273;29;1302
58146;978;19;997
58147;278;5;283
58148;615;11;626
58149;1988;38;2026
58150;110;6;116
58151;3240;53;3293
58152;1395;27;1422
58153;71;2;73
58154;117;1;118
58155;561;17;578
58156;145;2;147
58157;282;16;298
58158;306;6;312
58159;197;3;200
58160;3724;201;3925
58161;144;0;144
58162;110;1;111
58163;185;3;188
58164;667;28;695
58165;160;7;167
58166;231;2;233
58168;441;5;446
58169;15;3;18
58170;122;2;124
58171;289;2;291
58172;122;2;124
58173;158;0;158
58174;120;2;122
58175;157;1;158
58176;634;23;657
58177;281;1;282
58178;153;2;155
58179;259;7;266
58180;513;3;516
58181;145;5;150
58182;1445;24;1469
58183;97;1;98
58184;103;1;104
58185;529;4;533
58186;69;1;70
58187;518;6;524
58188;114;3;117
58189;478;4;482
58190;105;2;107
58191;113;3;116
58192;218;9;227
58193;1410;31;1441
58194;33005;1064;34069
58195;279;1;280
58196;347;3;350
58197;159;1;160
58198;301;5;306
58199;154;4;158
58200;149;1;150
58201;143;3;146
58202;24;0;24
58203;63;1;64
58204;540;8;548
58205;600;7;607
58206;36;0;36
58207;970;32;1002
58208;296;10;306
58209;150;5;155
58210;301;4;305
58211;147;3;150
58212;328;4;332
58213;467;9;476
58214;2355;51;2406
58215;1606;24;1630
58216;158;3;161
58217;198;3;201
58218;1823;27;1850
58219;208;4;212
58220;654;10;664
58221;150;2;152
58222;159;1;160
58223;630;8;638
58224;89;4;93
58225;369;7;376
58226;131;2;133
58227;1225;25;1250
58228;580;4;584
58229;311;5;316
58230;71;0;71
58231;392;8;400
58232;1265;20;1285
58233;166;7;173
58234;144;1;145
58235;260;3;263
58236;135;2;137
58237;29;2;31
58238;2221;50;2271
58239;159;2;161
58240;77;2;79
58241;316;4;320
58242;125;0;125
58243;116;3;119
58244;217;7;224
58245;166;4;170
58246;714;13;727
58247;484;7;491
58248;214;5;219
58249;352;2;354
58250;1863;46;1909
58251;474;7;481
58252;127;3;130
58253;78;5;83
58254;570;13;583
58255;279;5;284
58256;376;13;389
58257;64;0;64
58258;561;6;567
58259;144;3;147
58260;1246;27;1273
58261;1059;20;1079
58262;212;7;219
58263;170;2;172
58264;1879;26;1905
58265;94;3;97
58266;155;0;155
58267;724;80;804
58268;196;5;201
58269;413;10;423
58270;351;6;357
58271;187;3;190
58272;108;4;112
58273;1434;40;1474
58274;115;3;118
58275;297;4;301
58276;221;3;224
58277;191;7;198
58278;1482;68;1550
58279;180;6;186
58280;598;16;614
58281;596;14;610
58282;333;11;344
58283;74;2;76
58284;38;2;40
58285;160;5;165
58286;575;10;585
58287;191;4;195
58288;102;2;104
58289;189;0;189
58290;46;1;47
58291;176;0;176
58292;167;0;167
58293;416;4;420
58294;119;2;121
58295;986;15;1001
58296;137;0;137
58297;243;1;244
58298;398;9;407
58299;219;3;222
58300;1746;35;1781
58301;298;5;303
58302;928;5;933
58303;9201;177;9378
58304;1103;200;1303
58305;135;2;137
58306;296;9;305
58307;179;4;183
58308;62;0;62
58309;407;8;415
58310;48;1;49
58311;242;6;248
58312;269;9;278
58313;80;4;84
59001;469;13;482
59002;4309;34;4343
59003;372;6;378
59004;1320;14;1334
59005;3456;59;3515
59006;216;8;224
59007;890;9;899
59008;10085;83;10168
59009;61957;656;62613
59010;259;2;261
59011;10471;112;10583
59012;3221;45;3266
59013;1517;16;1533
59014;13329;82;13411
59015;3177;27;3204
59016;2200;47;2247
59017;24909;360;25269
59018;1570;17;1587
59019;1061;12;1073
59021;1815;18;1833
59022;2261;32;2293
59023;546;7;553
59024;4551;29;4580
59025;1674;22;1696
59026;1166;17;1183
59027;1705;15;1720
59028;7239;34;7273
59029;1502;21;1523
59031;372;4;376
59032;7224;71;7295
59033;8840;240;9080
59034;2641;44;2685
59035;2371;46;2417
59036;4195;138;4333
59037;3630;34;3664
59038;1449;17;1466
59039;816;18;834
59041;2291;17;2308
59042;1791;29;1820
59043;15163;241;15404
59044;4777;49;4826
59045;167;4;171
59046;812;11;823
59047;349;3;352
59048;523;11;534
59049;437;7;444
59050;344;8;352
59051;6509;51;6560
59052;5086;44;5130
59053;3264;60;3324
59054;998;8;1006
59055;511;11;522
59056;851;23;874
59057;561;14;575
59058;1014;14;1028
59059;441;4;445
59060;234;3;237
59061;266;2;268
59062;164;6;170
59063;2004;20;2024
59064;1261;12;1273
59065;813;10;823
59066;156;5;161
59067;3600;44;3644
59068;3175;36;3211
59069;736;12;748
59070;371;4;375
59071;2263;47;2310
59072;256;6;262
59073;556;13;569
59074;2168;36;2204
59075;755;11;766
59076;310;5;315
59077;257;6;263
59078;624;6;630
59079;6809;34;6843
59080;2796;31;2827
59081;572;6;578
59082;1801;30;1831
59083;253;2;255
59084;2059;30;2089
59085;305;6;311
59086;2155;30;2185
59087;750;13;763
59088;1739;21;1760
59089;1424;30;1454
59090;9808;181;9989
59091;578;14;592
59092;3924;40;3964
59093;341;5;346
59094;7152;50;7202
59096;1661;39;1700
59097;402;5;407
59098;4804;54;4858
59099;1757;14;1771
59100;348;4;352
59101;387;11;398
59102;438;4;442
59103;521;9;530
59104;3194;22;3216
59105;1532;25;1557
59106;756;14;770
59107;4495;45;4540
59108;750;4;754
59109;771;9;780
59110;1421;30;1451
59111;399;4;403
59112;11258;40;11298
59113;1361;6;1367
59114;1667;15;1682
59115;709;4;713
59116;414;12;426
59117;1049;12;1061
59118;2456;25;2481
59119;609;9;618
59120;2019;32;2051
59121;618;7;625
59122;32176;618;32794
59123;1699;23;1722
59124;2499;41;2540
59125;404;9;413
59126;1685;14;1699
59127;145;5;150
59128;2537;30;2567
59129;2268;27;2295
59130;1151;19;1170
59131;7920;74;7994
59132;1020;13;1033
59133;1033;19;1052
59134;1246;10;1256
59135;2265;100;2365
59136;7030;141;7171
59137;805;8;813
59138;682;14;696
59139;14121;140;14261
59140;452;10;462
59141;567;15;582
59142;709;5;714
59143;8577;94;8671
59144;862;10;872
59145;772;12;784
59146;2973;41;3014
59147;49;2;51
59148;361;1;362
59149;1088;16;1104
59150;526;11;537
59151;1617;17;1634
59152;12788;99;12887
59153;9515;54;9569
59155;20851;293;21144
59156;2842;32;2874
59157;2205;20;2225
59158;3077;45;3122
59159;668;6;674
59160;4495;30;4525
59161;751;45;796
59162;665;21;686
59163;20881;276;21157
59164;247;8;255
59165;6400;98;6498
59166;1337;36;1373
59167;198;1;199
59168;4849;69;4918
59169;202;4;206
59170;5360;33;5393
59171;37;2;39
59172;19877;122;19999
59173;1818;25;1843
59174;330;2;332
59175;310;9;319
59176;326;3;329
59177;857;14;871
59178;39613;858;40471
59179;10293;32;10325
59180;1466;19;1485
59181;551;6;557
59182;266;6;272
59183;86279;1268;87547
59184;658;10;668
59185;1963;13;1976
59186;80;1;81
59187;268;5;273
59188;140;4;144
59189;1221;26;1247
59190;986;14;1000
59191;625;5;630
59192;847;47;894
59193;3108;25;3133
59194;1282;23;1305
59195;613;9;622
59196;1304;19;1323
59197;2236;22;2258
59198;248;0;248
59199;686;11;697
59200;504;6;510
59201;597;11;608
59202;5316;40;5356
59203;1587;9;1596
59204;484;4;488
59205;9682;43;9725
59206;3218;28;3246
59207;4208;28;4236
59208;304;10;314
59209;674;8;682
59210;2116;39;2155
59211;906;19;925
59212;6461;136;6597
59213;458;15;473
59214;1103;21;1124
59215;959;33;992
59216;350;8;358
59217;346;7;353
59218;1307;15;1322
59219;712;8;720
59220;18191;122;18313
59221;2545;69;2614
59222;2213;45;2258
59223;504;4;508
59224;1698;14;1712
59225;6809;69;6878
59226;1454;16;1470
59227;5510;50;5560
59228;1458;17;1475
59229;564;9;573
59230;5273;52;5325
59231;1058;13;1071
59232;426;4;430
59233;365;3;368
59234;5781;43;5824
59236;261;4;265
59237;986;23;1009
59238;1635;25;1660
59239;5598;93;5691
59240;127;3;130
59241;520;15;535
59242;674;7;681
59243;1220;18;1238
59244;1776;31;1807
59246;570;4;574
59247;1462;18;1480
59249;11563;191;11754
59250;2231;105;2336
59251;376;4;380
59252;2447;20;2467
59253;7499;41;7540
59254;880;12;892
59255;571;8;579
59256;3290;33;3323
59257;1041;15;1056
59258;2827;642;3469
59259;511;20;531
59260;4131;60;4191
59261;1758;29;1787
59262;2086;38;2124
59263;1049;26;1075
59264;730;11;741
59265;2308;36;2344
59266;4031;42;4073
59267;302;4;306
59268;5639;49;5688
59269;1475;25;1500
59270;482;7;489
59271;22522;209;22731
59272;5130;47;5177
59273;11014;188;11202
59274;482;4;486
59275;1267;36;1303
59276;4689;34;4723
59277;332;4;336
59278;4676;37;4713
59279;20743;114;20857
59280;788;10;798
59281;1281;12;1293
59282;407;11;418
59283;613;10;623
59284;3918;31;3949
59285;2680;20;2700
59286;14725;115;14840
59287;193;4;197
59288;2340;26;2366
59289;1521;33;1554
59290;394;1;395
59291;14517;97;14614
59292;3304;6;3310
59293;1413;18;1431
59294;314;7;321
59295;21408;457;21865
59296;354;10;364
59297;1979;9;1988
59299;18636;174;18810
59300;548;9;557
59301;4433;27;4460
59302;4127;29;4156
59303;2393;27;2420
59304;418;8;426
59305;1649;34;1683
59306;292;3;295
59307;903;5;908
59308;934;24;958
59309;4060;82;4142
59310;867;10;877
59311;561;7;568
59312;760;17;777
59313;1423;9;1432
59314;3562;21;3583
59315;886;12;898
59316;3337;47;3384
59317;7782;94;7876
59318;984;8;992
59319;3194;202;3396
59320;1635;12;1647
59321;676;5;681
59322;3371;31;3402
59323;1145;26;1171
59324;10344;111;10455
59325;854;16;870
59326;1163;21;1184
59327;6364;39;6403
59328;27400;435;27835
59329;5007;84;5091
59330;2392;42;2434
59331;3482;107;3589
59332;1819;7;1826
59333;249;9;258
59334;1621;23;1644
59335;2847;55;2902
59336;1372;13;1385
59337;683;21;704
59338;651;27;678
59339;9378;80;9458
59340;4207;97;4304
59341;435;7;442
59342;225;4;229
59343;9012;85;9097
59344;2516;10;2526
59345;2430;23;2453
59346;3050;21;3071
59347;537;16;553
59348;1426;15;1441
59349;1916;30;1946
59350;234475;1925;236400
59351;550;7;557
59352;8275;97;8372
59353;326;7;333
59354;714;13;727
59356;2230;48;2278
59357;2082;33;2115
59358;1190;23;1213
59359;6085;76;6161
59360;22866;241;23107
59361;3952;18;3970
59363;931;19;950
59364;869;12;881
59365;6371;39;6410
59366;775;15;790
59367;13643;151;13794
59368;21856;188;22044
59369;4066;40;4106
59370;711;11;722
59371;639;15;654
59372;489;6;495
59374;473;4;477
59375;4584;63;4647
59377;1900;25;1925
59378;38486;697;39183
59379;748;3;751
59381;812;20;832
59382;1444;15;1459
59383;12083;114;12197
59384;1428;23;1451
59385;2701;21;2722
59386;10798;69;10867
59387;1897;12;1909
59388;1998;24;2022
59389;2745;29;2774
59390;4109;45;4154
59391;881;5;886
59392;29589;283;29872
59393;1033;12;1045
59394;403;3;406
59395;305;4;309
59396;720;7;727
59397;606;12;618
59398;3199;136;3335
59399;1011;28;1039
59400;9641;89;9730
59401;2307;37;2344
59402;837;22;859
59403;718;12;730
59405;481;3;484
59406;455;6;461
59407;538;9;547
59408;1632;19;1651
59409;2521;20;2541
59410;21277;138;21415
59411;2115;37;2152
59412;276;4;280
59413;557;9;566
59414;4793;40;4833
59415;224;1;225
59416;2524;41;2565
59418;1595;7;1602
59419;1408;16;1424
59420;58;2;60
59421;13121;177;13298
59422;630;12;642
59423;1263;19;1282
59424;1309;5;1314
59425;302;8;310
59426;10264;68;10332
59427;640;10;650
59428;3782;40;3822
59429;2688;16;2704
59430;1088;12;1100
59431;7512;79;7591
59432;514;7;521
59433;917;13;930
59434;1351;17;1368
59435;2549;37;2586
59436;788;10;798
59437;858;12;870
59438;811;13;824
59439;271;5;276
59440;697;6;703
59441;660;6;666
59442;269;6;275
59443;385;5;390
59444;924;11;935
59445;1189;17;1206
59446;649;8;657
59447;8789;64;8853
59448;471;5;476
59449;8633;145;8778
59450;640;9;649
59451;553;3;556
59452;5454;26;5480
59453;677;14;691
59454;517;4;521
59455;1009;8;1017
59456;6088;262;6350
59457;8542;42;8584
59458;918;19;937
59459;4887;37;4924
59461;310;2;312
59462;4820;38;4858
59463;973;12;985
59464;2222;18;2240
59465;776;3;779
59466;2911;92;3003
59467;2469;27;2496
59468;425;4;429
59469;412;4;416
59470;2123;24;2147
59471;1993;24;2017
59472;837;10;847
59473;309;7;316
59474;1036;21;1057
59475;2220;26;2246
59476;3124;75;3199
59477;4403;40;4443
59478;1129;26;1155
59479;3077;26;3103
59480;870;20;890
59481;4870;120;4990
59482;6931;62;6993
59483;136;2;138
59484;6362;33;6395
59485;1802;21;1823
59486;2701;44;2745
59487;1401;19;1420
59488;2179;40;2219
59489;4008;55;4063
59490;177;2;179
59491;12324;64;12388
59492;602;7;609
59493;228;1;229
59494;162;1;163
59495;2446;24;2470
59496;242;1;243
59497;2120;30;2150
59498;352;8;360
59499;1977;33;2010
59500;373;5;378
59501;1261;26;1287
59502;1432;9;1441
59503;198;3;201
59504;3807;21;3828
59505;760;3;763
59506;469;7;476
59507;19294;120;19414
59508;13482;129;13611
59509;6037;48;6085
59511;1931;27;1958
59512;98828;466;99294
59513;456;7;463
59514;4072;53;4125
59515;655;6;661
59516;928;19;947
59517;771;14;785
59518;459;7;466
59519;1758;33;1791
59520;1436;25;1461
59521;443;8;451
59522;1937;38;1975
59523;2830;27;2857
59524;5481;51;5532
59525;2799;25;2824
59526;15870;164;16034
59527;13151;117;13268
59528;1565;17;1582
59529;354;8;362
59530;348;1;349
59531;340;3;343
59532;309;8;317
59533;1566;14;1580
59534;827;31;858
59535;1706;49;1755
59536;902;22;924
59537;506;9;515
59538;425;11;436
59539;985;18;1003
59541;1027;7;1034
59542;511;12;523
59543;1095;10;1105
59544;11276;159;11435
59545;1216;23;1239
59546;1160;29;1189
59547;853;9;862
59548;640;8;648
59549;327;3;330
59550;2945;22;2967
59551;1707;24;1731
59552;196;6;202
59553;5608;50;5658
59554;608;15;623
59555;1437;18;1455
59556;259;3;262
59557;2492;16;2508
59558;1688;19;1707
59559;1974;32;2006
59560;12463;94;12557
59562;544;7;551
59563;237;3;240
59564;3117;16;3133
59565;651;11;662
59566;4775;37;4812
